timestep,episode,reward,max_x_pos,flag_get,deaths,frames,time_left
5000,0,-455.0,39,0,0,2005,0
5000,1,-455.0,39,0,0,2005,0
5000,2,-455.0,39,0,0,2005,0
5000,3,-455.0,39,0,0,2005,0
5000,4,-455.0,39,0,0,2005,0
10000,0,225.0,322,0,0,213,358
10000,1,225.0,322,0,0,213,358
10000,2,225.0,322,0,0,213,358
10000,3,225.0,322,0,0,213,358
10000,4,225.0,322,0,0,213,358
15000,0,225.0,322,0,0,213,358
15000,1,225.0,322,0,0,213,358
15000,2,225.0,322,0,0,213,358
15000,3,225.0,322,0,0,213,358
15000,4,225.0,322,0,0,213,358
20000,0,225.0,322,0,0,213,358
20000,1,225.0,322,0,0,213,358
20000,2,225.0,322,0,0,213,358
20000,3,225.0,322,0,0,213,358
20000,4,225.0,322,0,0,213,358
25000,0,225.0,322,0,0,213,358
25000,1,225.0,322,0,0,213,358
25000,2,225.0,322,0,0,213,358
25000,3,225.0,322,0,0,213,358
25000,4,225.0,322,0,0,213,358
30000,0,225.0,322,0,0,213,358
30000,1,225.0,322,0,0,213,358
30000,2,225.0,322,0,0,213,358
30000,3,225.0,322,0,0,213,358
30000,4,225.0,322,0,0,213,358
35000,0,225.0,322,0,0,213,358
35000,1,225.0,322,0,0,213,358
35000,2,225.0,322,0,0,213,358
35000,3,225.0,322,0,0,213,358
35000,4,225.0,322,0,0,213,358
40000,0,225.0,322,0,0,213,358
40000,1,225.0,322,0,0,213,358
40000,2,225.0,322,0,0,213,358
40000,3,225.0,322,0,0,213,358
40000,4,225.0,322,0,0,213,358
45000,0,225.0,322,0,0,213,358
45000,1,225.0,322,0,0,213,358
45000,2,225.0,322,0,0,213,358
45000,3,225.0,322,0,0,213,358
45000,4,225.0,322,0,0,213,358
50000,0,225.0,322,0,0,213,358
50000,1,225.0,322,0,0,213,358
50000,2,225.0,322,0,0,213,358
50000,3,225.0,322,0,0,213,358
50000,4,225.0,322,0,0,213,358
55000,0,225.0,322,0,0,213,358
55000,1,225.0,322,0,0,213,358
55000,2,225.0,322,0,0,213,358
55000,3,225.0,322,0,0,213,358
55000,4,225.0,322,0,0,213,358
60000,0,314.0,401,0,0,147,371
60000,1,314.0,401,0,0,147,371
60000,2,314.0,401,0,0,147,371
60000,3,314.0,401,0,0,147,371
60000,4,314.0,401,0,0,147,371
65000,0,327.0,404,0,0,97,381
65000,1,327.0,404,0,0,97,381
65000,2,327.0,404,0,0,97,381
65000,3,327.0,404,0,0,97,381
65000,4,327.0,404,0,0,97,381
70000,0,225.0,322,0,0,213,358
70000,1,225.0,322,0,0,213,358
70000,2,225.0,322,0,0,213,358
70000,3,225.0,322,0,0,213,358
70000,4,225.0,322,0,0,213,358
75000,0,343.0,428,0,0,135,373
75000,1,343.0,428,0,0,135,373
75000,2,343.0,428,0,0,135,373
75000,3,343.0,428,0,0,135,373
75000,4,343.0,428,0,0,135,373
80000,0,225.0,322,0,0,213,358
80000,1,225.0,322,0,0,213,358
80000,2,225.0,322,0,0,213,358
80000,3,225.0,322,0,0,213,358
80000,4,225.0,322,0,0,213,358
85000,0,1213.0,1307,0,0,185,364
85000,1,1213.0,1307,0,0,185,364
85000,2,1213.0,1307,0,0,185,364
85000,3,1213.0,1307,0,0,185,364
85000,4,1213.0,1307,0,0,185,364
90000,0,108.0,322,0,0,241,352
90000,1,108.0,322,0,0,241,352
90000,2,108.0,322,0,0,241,352
90000,3,108.0,322,0,0,241,352
90000,4,108.0,322,0,0,241,352
95000,0,108.0,322,0,0,241,352
95000,1,108.0,322,0,0,241,352
95000,2,108.0,322,0,0,241,352
95000,3,108.0,322,0,0,241,352
95000,4,108.0,322,0,0,241,352
100000,0,108.0,322,0,0,241,352
100000,1,108.0,322,0,0,241,352
100000,2,108.0,322,0,0,241,352
