timestep,episode,reward,max_x_pos,flag_get,deaths,frames,time_left
5000,0,-455.0,39,0,0,2005,0
5000,1,-455.0,39,0,0,2005,0
5000,2,-455.0,39,0,0,2005,0
5000,3,-455.0,39,0,0,2005,0
5000,4,-455.0,39,0,0,2005,0
10000,0,-455.0,39,0,0,2005,0
10000,1,-455.0,39,0,0,2005,0
10000,2,-455.0,39,0,0,2005,0
10000,3,-455.0,39,0,0,2005,0
10000,4,-455.0,39,0,0,2005,0
15000,0,-455.0,39,0,0,2005,0
15000,1,-455.0,39,0,0,2005,0
15000,2,-455.0,39,0,0,2005,0
15000,3,-455.0,39,0,0,2005,0
15000,4,-455.0,39,0,0,2005,0
20000,0,223.0,323,0,0,224,356
20000,1,223.0,323,0,0,224,356
20000,2,223.0,323,0,0,224,356
20000,3,223.0,323,0,0,224,356
20000,4,223.0,323,0,0,224,356
25000,0,226.0,322,0,0,209,359
25000,1,226.0,322,0,0,209,359
25000,2,226.0,322,0,0,209,359
25000,3,226.0,322,0,0,209,359
25000,4,226.0,322,0,0,209,359
30000,0,-289.0,166,0,0,2005,0
30000,1,-289.0,166,0,0,2005,0
30000,2,-289.0,166,0,0,2005,0
30000,3,-289.0,166,0,0,2005,0
30000,4,-289.0,166,0,0,2005,0
35000,0,226.0,322,0,0,209,359
35000,1,226.0,322,0,0,209,359
35000,2,226.0,322,0,0,209,359
35000,3,226.0,322,0,0,209,359
35000,4,226.0,322,0,0,209,359
40000,0,226.0,322,0,0,209,359
40000,1,226.0,322,0,0,209,359
40000,2,226.0,322,0,0,209,359
40000,3,226.0,322,0,0,209,359
40000,4,226.0,322,0,0,209,359
45000,0,226.0,322,0,0,209,359
45000,1,226.0,322,0,0,209,359
45000,2,226.0,322,0,0,209,359
45000,3,226.0,322,0,0,209,359
45000,4,226.0,322,0,0,209,359
50000,0,226.0,322,0,0,209,359
50000,1,226.0,322,0,0,209,359
50000,2,226.0,322,0,0,209,359
50000,3,226.0,322,0,0,209,359
50000,4,226.0,322,0,0,209,359
55000,0,223.0,323,0,0,224,356
55000,1,223.0,323,0,0,224,356
55000,2,223.0,323,0,0,224,356
55000,3,223.0,323,0,0,224,356
55000,4,223.0,323,0,0,224,356
60000,0,-415.0,40,0,0,2005,0
60000,1,-415.0,40,0,0,2005,0
60000,2,-415.0,40,0,0,2005,0
60000,3,-415.0,40,0,0,2005,0
60000,4,-415.0,40,0,0,2005,0
65000,0,223.0,323,0,0,224,356
65000,1,223.0,323,0,0,224,356
65000,2,223.0,323,0,0,224,356
65000,3,223.0,323,0,0,224,356
65000,4,223.0,323,0,0,224,356
70000,0,223.0,323,0,0,224,356
70000,1,223.0,323,0,0,224,356
70000,2,223.0,323,0,0,224,356
70000,3,223.0,323,0,0,224,356
70000,4,223.0,323,0,0,224,356
75000,0,223.0,323,0,0,224,356
75000,1,223.0,323,0,0,224,356
75000,2,223.0,323,0,0,224,356
75000,3,223.0,323,0,0,224,356
75000,4,223.0,323,0,0,224,356
80000,0,223.0,323,0,0,224,356
80000,1,223.0,323,0,0,224,356
80000,2,223.0,323,0,0,224,356
80000,3,223.0,323,0,0,224,356
80000,4,223.0,323,0,0,224,356
85000,0,223.0,323,0,0,224,356
85000,1,223.0,323,0,0,224,356
85000,2,223.0,323,0,0,224,356
85000,3,223.0,323,0,0,224,356
85000,4,223.0,323,0,0,224,356
90000,0,223.0,323,0,0,224,356
90000,1,223.0,323,0,0,224,356
90000,2,223.0,323,0,0,224,356
90000,3,223.0,323,0,0,224,356
90000,4,223.0,323,0,0,224,356
95000,0,223.0,323,0,0,224,356
95000,1,223.0,323,0,0,224,356
95000,2,223.0,323,0,0,224,356
95000,3,223.0,323,0,0,224,356
95000,4,223.0,323,0,0,224,356
100000,0,-391.0,64,0,0,2005,0
